Index,Timestamp,RefP,X,Y,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagnetoX,MagnetoY,MagnetoZ,etn-scm-iot_b8:27:eb:29:0f:19,eduroam_c8:b5:ad:f3:6b:70,eduroam_c8:b5:ad:f3:6b:60,eduroam_c8:b5:ad:f3:69:c0,eduroam_c8:b5:ad:f3:69:d0,eduroam_84:d4:7e:5f:70:70,ClickShare-1862482789_9c:2f:9d:5f:1e:ad,eduroam_f0:5c:19:c3:5d:a0,eduroam_84:d4:7e:5f:70:60,eduroam_c8:b5:ad:f3:73:20,_be:53:22:90:2f:a7,eduroam_cc:88:c7:03:a4:a0,_7e:cb:24:39:04:02,TP-Link_2FA8_9c:53:22:90:2f:a7,eduroam_cc:d0:83:a0:c3:b0,eduroam_cc:88:c7:03:a4:b0,Tenda_62F1A0_d8:32:14:62:f1:a1,xc_82:88:2e:8f:63:24,eduroam_24:f2:7f:9a:e9:d0,DIRECT-BK_02:e0:db:d8:39:a9,eduroam_cc:d0:83:a0:e0:a0,eduroam_cc:d0:83:a0:e0:b0,vX,vY,Orientation
119,04:51:03:97,NaN,2.0,10.8,-0.3510257948902559,0.4748354813415246,0.35494257891766334,-0.12135992589658497,-0.05981575582959734,-0.020031509023596877,22.875,-22.462502,-29.85,-78.0,-86.0,-77.0,-86.0,-89.0,-78.0,-92.0,-91.0,-80.0,-90.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
120,04:51:04:13,NaN,2.1333333333333333,10.8,-0.32801645301773025,0.4873953517977115,0.35323010046320474,-0.1196315967214443,-0.0484575155751935,0.00796483207059585,25.29375,-22.743752,-28.687502,-78.0,-86.0,-77.0,-86.0,-89.0,-78.0,-92.0,-91.0,-80.0,-90.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
121,04:51:04:31,NaN,2.2666666666666666,10.8,-0.3084982796552537,0.5088162171952936,0.3381272562395293,-0.11492241160718251,-0.03783476870205769,0.027116523821386955,26.343752,-21.69375,-31.500002,-78.0,-86.0,-77.0,-86.0,-89.0,-78.0,-92.0,-91.0,-80.0,-90.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
122,04:51:04:47,NaN,2.4,10.8,-0.2944663266866748,0.5384828974212755,0.310859803378142,-0.10804205335783526,-0.02777778239948958,0.03843063573881723,27.31875,-21.243752,-31.500002,-78.0,-86.0,-77.0,-86.0,-89.0,-78.0,-92.0,-91.0,-80.0,-90.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
123,04:51:04:62,NaN,2.533333333333333,10.8,-0.28718369802186006,0.5739239498706874,0.274291569572202,-0.1002703283583088,-0.017972103978794174,0.04277893918849132,27.13125,-24.88125,-31.518751,-78.0,-86.0,-77.0,-86.0,-89.0,-78.0,-92.0,-91.0,-80.0,-90.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
124,04:51:04:81,NaN,2.6666666666666665,10.8,-0.2870947142981269,0.6119159246159971,0.2296211643601075,-0.09262247110557388,-0.008146536379755754,0.041413710809675944,26.6625,-23.85,-33.16875,-78.0,-86.0,-77.0,-86.0,-89.0,-78.0,-92.0,-91.0,-80.0,-90.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
125,04:51:04:97,NaN,2.8,10.8,-0.29349724846235253,0.6490401218023781,0.17874348179981325,-0.0856802707287482,0.0016399866543581139,0.03609196215555008,26.437502,-24.900002,-31.518751,-78.0,-86.0,-77.0,-86.0,-89.0,-78.0,-92.0,-91.0,-80.0,-90.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
126,04:51:05:13,NaN,2.933333333333333,10.8,-0.30461275798875986,0.6810707309030849,0.12709480344812185,-0.07979111461575183,0.010983688054459026,0.028746746585773038,26.6625,-22.706251,-31.500002,-78.0,-86.0,-77.0,-86.0,-89.0,-78.0,-92.0,-91.0,-80.0,-90.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
127,04:51:05:29,NaN,3.0666666666666664,10.8,-0.3181653358306418,0.7034535828444233,0.08141294708610036,-0.0752199949264775,0.01938044681406931,0.02114358543884285,26.343752,-21.69375,-31.500002,-78.0,-86.0,-77.0,-86.0,-89.0,-78.0,-92.0,-91.0,-80.0,-90.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
128,04:51:05:43,9.0,3.2,10.8,-0.33215993445345937,0.7134290653206476,0.0458488871855427,-0.07206035126293138,0.026512590478804544,0.014737103306769073,27.843752,-19.63125,-32.1375,-78.0,-86.0,-77.0,-86.0,-89.0,-78.0,-92.0,-91.0,-80.0,-90.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
129,04:51:05:50,NaN,3.342857142857143,10.8,-0.34561581697497795,0.711715296834403,0.02156216538181796,-0.07009369794620321,0.03237444986170878,0.010576164756672944,26.437502,-19.368752,-30.806252,-78.0,-86.0,-77.0,-86.0,-89.0,-78.0,-92.0,-91.0,-80.0,-90.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
130,04:51:05:63,NaN,3.4857142857142858,10.8,-0.3584975267429662,0.7020785207152233,0.008616013928928598,-0.0689073083502884,0.03715605643587793,0.009206517654195112,28.81875,-18.337502,-30.806252,-78.0,-86.0,-77.0,-86.0,-89.0,-78.0,-92.0,-91.0,-80.0,-90.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
131,04:51:05:78,NaN,3.6285714285714286,10.8,-0.37079214315188175,0.6890273542966596,0.006130399001599705,-0.06800992322379917,0.04104980274279884,0.010608708280215283,27.487501,-16.0125,-31.44375,-78.0,-86.0,-77.0,-86.0,-89.0,-78.0,-92.0,-91.0,-80.0,-90.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
132,04:51:05:93,NaN,3.7714285714285714,10.8,-0.38208463285519706,0.6756758067003411,0.011002994286434272,-0.06681394287513837,0.04416555463392797,0.014204945284542515,27.31875,-14.700001,-30.45,-78.0,-86.0,-77.0,-86.0,-89.0,-78.0,-92.0,-91.0,-80.0,-90.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
133,04:51:06:09,NaN,3.9142857142857146,10.8,-0.3920802637861169,0.6637614704792448,0.01829964878121749,-0.06474869085035938,0.046587045340932234,0.019006214646849835,28.687502,-13.950001,-31.593752,-78.0,-86.0,-77.0,-86.0,-89.0,-78.0,-92.0,-91.0,-80.0,-90.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
134,04:51:06:26,NaN,4.057142857142857,10.8,-0.40103314348007313,0.6550900302208261,0.023419565325521627,-0.06138170335421495,0.04841671615906797,0.023951005806526426,27.225,-16.0125,-30.281252,-78.0,-86.0,-77.0,-86.0,-89.0,-78.0,-92.0,-91.0,-80.0,-90.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
135,04:51:06:42,NaN,4.2,10.8,-0.4097776354288141,0.6518069286657922,0.024438268884230698,-0.0565303688470278,0.04964618849258463,0.028335554777153403,23.94375,-16.59375,-32.943752,-78.0,-86.0,-77.0,-86.0,-89.0,-78.0,-92.0,-91.0,-80.0,-90.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
136,04:51:07:20,NaN,4.342857142857143,10.8,-0.4195878258003556,0.654976104005502,0.022870852153061647,-0.050457220322380474,0.05003652754287781,0.032007909819632405,21.900002,-14.56875,-34.237503,-82.0,-81.0,-84.0,-84.0,-87.0,-75.0,-91.0,-91.0,-78.0,-90.0,-92.0,-94.0,-93.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
137,04:51:07:36,NaN,4.485714285714286,10.8,-0.43142225544739776,0.6635608285111986,0.022213965961017854,-0.04381730606097063,0.04927734716699267,0.035044432752835857,22.59375,-17.212502,-30.7875,-82.0,-81.0,-84.0,-84.0,-87.0,-75.0,-91.0,-91.0,-78.0,-90.0,-92.0,-94.0,-93.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
138,04:51:07:52,NaN,4.628571428571428,10.8,-0.44513525055671777,0.6752130467398538,0.025735907150160244,-0.03730177122196372,0.047281531617497326,0.03725717711352746,24.281252,-18.35625,-32.11875,-82.0,-81.0,-84.0,-84.0,-87.0,-75.0,-91.0,-91.0,-78.0,-90.0,-92.0,-94.0,-93.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
139,04:51:07:68,NaN,4.771428571428571,10.8,-0.45972938062672347,0.6881416261237021,0.03523290367935153,-0.031418682854805244,0.044291628336133405,0.038189365918912394,22.875,-18.375,-31.63125,-82.0,-81.0,-84.0,-84.0,-87.0,-75.0,-91.0,-91.0,-78.0,-90.0,-92.0,-94.0,-93.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
140,04:51:07:84,NaN,4.914285714285715,10.8,-0.4740201169174045,0.7021472650450667,0.051850543323594886,-0.026652147644461197,0.04072852402879169,0.0375487271429021,20.400002,-21.0,-31.81875,-82.0,-81.0,-84.0,-84.0,-87.0,-75.0,-91.0,-91.0,-78.0,-90.0,-92.0,-94.0,-93.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
141,04:51:08:00,NaN,5.057142857142857,10.8,-0.48702554307375817,0.7176968233213579,0.07656528268718994,-0.02357115134390334,0.036949861833176084,0.03555285432470784,20.118752,-20.71875,-31.81875,-82.0,-81.0,-84.0,-84.0,-87.0,-75.0,-91.0,-91.0,-78.0,-90.0,-92.0,-94.0,-93.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
142,04:51:08:16,NaN,5.2,10.8,-0.4982169830116416,0.7343926802579089,0.10803436808533606,-0.022624775844030616,0.03305354026522311,0.03298472321597832,18.712502,-21.018751,-32.643753,-82.0,-81.0,-84.0,-84.0,-87.0,-75.0,-91.0,-91.0,-78.0,-90.0,-92.0,-94.0,-93.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
143,04:51:08:32,NaN,5.342857142857143,10.8,-0.5075311436639055,0.7512284677742467,0.14102753497908183,-0.02411106329238047,0.02879320773534561,0.030932012027224474,17.2875,-20.306252,-31.81875,-82.0,-81.0,-84.0,-84.0,-87.0,-75.0,-91.0,-91.0,-78.0,-90.0,-92.0,-94.0,-93.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
144,04:51:08:48,NaN,5.485714285714286,10.8,-0.5153684414491261,0.7680773752971454,0.16839639358010608,-0.028312472763718698,0.023711448031322958,0.03026620461991227,18.431252,-21.018751,-31.81875,-82.0,-81.0,-84.0,-84.0,-87.0,-75.0,-91.0,-91.0,-78.0,-90.0,-92.0,-94.0,-93.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
145,04:51:08:64,NaN,5.628571428571428,10.8,-0.5226709174781105,0.7852208552011122,0.1854509128855995,-0.03540650289361934,0.017433839666491296,0.03127479560725274,18.431252,-20.306252,-30.656252,-82.0,-81.0,-84.0,-84.0,-87.0,-75.0,-91.0,-91.0,-78.0,-90.0,-92.0,-94.0,-93.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
146,04:51:08:80,NaN,5.771428571428571,10.8,-0.5303823814689362,0.801169619798681,0.19247478934756848,-0.04537713219440353,0.00990288831311685,0.033680526556216714,17.98125,-22.96875,-28.5375,-82.0,-81.0,-84.0,-84.0,-87.0,-75.0,-91.0,-91.0,-78.0,-90.0,-92.0,-94.0,-93.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
147,04:51:08:96,NaN,5.914285714285715,10.8,-0.5384416610276197,0.812613434518061,0.19209663810191835,-0.05793648880333471,0.001493465281249492,0.036793536320773305,18.243752,-22.650002,-29.362501,-82.0,-81.0,-84.0,-84.0,-87.0,-75.0,-91.0,-91.0,-78.0,-90.0,-92.0,-94.0,-93.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
148,04:51:09:12,NaN,6.057142857142857,10.8,-0.5453825422314362,0.8170030499225128,0.1849663071515538,-0.07218882515550253,-0.006941409616985102,0.039650727336928336,17.90625,-25.29375,-27.562502,-82.0,-81.0,-84.0,-84.0,-87.0,-75.0,-91.0,-91.0,-78.0,-90.0,-92.0,-94.0,-93.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
149,04:51:09:20,10.0,6.2,10.8,-0.5488671261579718,0.8144471218958733,0.16945525208961526,-0.08656904308118046,-0.014210693611220779,0.04121191186003201,17.325,-25.143751,-28.556252,-82.0,-81.0,-84.0,-84.0,-87.0,-75.0,-91.0,-91.0,-78.0,-90.0,-92.0,-94.0,-93.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
150,04:51:09:27,NaN,6.342105263157895,10.8,-0.5466423415737963,0.8070631205525851,0.1450579953373731,-0.09941152877695399,-0.019246752932540787,0.04063990424217458,16.5,-26.325,-28.725,-82.0,-81.0,-84.0,-84.0,-87.0,-75.0,-91.0,-91.0,-78.0,-90.0,-92.0,-94.0,-93.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
151,04:51:09:40,NaN,6.48421052631579,10.8,-0.5371946824569289,0.7970617589414305,0.11413864797569416,-0.10937930854207621,-0.02161126559875526,0.03750537706796922,15.637501,-24.88125,-28.556252,-82.0,-81.0,-84.0,-84.0,-87.0,-75.0,-91.0,-91.0,-78.0,-90.0,-92.0,-94.0,-93.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
152,04:51:09:55,NaN,6.626315789473685,10.8,-0.5197514640684244,0.7856926989584784,0.08006985132888564,-0.11545146954442186,-0.021561765739176553,0.03168709922961653,15.1125,-26.625002,-28.725,-82.0,-81.0,-84.0,-84.0,-87.0,-75.0,-91.0,-91.0,-78.0,-90.0,-92.0,-94.0,-93.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
153,04:51:09:69,NaN,6.768421052631579,10.8,-0.4940151045248768,0.7737988125387705,0.04499075963218745,-0.11695431168431591,-0.019666325612331035,0.023034679142768508,15.6,-23.41875,-27.712502,-82.0,-81.0,-84.0,-84.0,-87.0,-75.0,-91.0,-91.0,-78.0,-90.0,-92.0,-94.0,-93.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
154,04:51:09:86,NaN,6.910526315789474,10.8,-0.4604021192759741,0.763051774158365,0.009891824289592673,-0.11367143415983534,-0.01643055065947503,0.011075742016707583,17.60625,-24.150002,-26.8875,-82.0,-81.0,-84.0,-84.0,-87.0,-75.0,-91.0,-91.0,-78.0,-90.0,-92.0,-94.0,-93.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
155,04:51:10:02,NaN,7.052631578947368,10.8,-0.42080811725417133,0.7558585006303388,-0.023055012562006448,-0.10593091045453043,-0.012253877047943935,-0.0050284267039032516,17.081251,-25.181252,-26.56875,-82.0,-81.0,-84.0,-84.0,-87.0,-75.0,-91.0,-91.0,-78.0,-90.0,-92.0,-94.0,-93.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
156,04:51:10:19,NaN,7.1947368421052635,10.8,-0.3786427102587691,0.7534532283216259,-0.04988639278925019,-0.09455360149806706,-0.0075240653573274575,-0.026323263072662938,17.325,-23.71875,-26.550001,-82.0,-81.0,-84.0,-84.0,-87.0,-75.0,-91.0,-91.0,-78.0,-90.0,-92.0,-94.0,-93.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
157,04:51:11:03,NaN,7.336842105263158,10.8,-0.33771459178561153,0.7547550191033455,-0.06819992335946894,-0.0804787728470904,-0.0026009190277916333,-0.05387015440479017,12.7875,-23.4375,-28.2,-76.0,-80.0,-86.0,-85.0,-83.0,-80.0,-89.0,-91.0,-74.0,-84.0,-92.0,-89.0,-93.0,-92.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
158,04:51:11:19,NaN,7.478947368421053,10.8,-0.30116778619377327,0.757654300307922,-0.07970385989167561,-0.06440988653885332,0.002168134309039141,-0.08856093112694893,12.50625,-23.025002,-27.375002,-76.0,-80.0,-86.0,-85.0,-83.0,-80.0,-89.0,-91.0,-74.0,-84.0,-92.0,-89.0,-93.0,-92.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
159,04:51:11:36,NaN,7.621052631578948,10.8,-0.27108076402484477,0.760814872061393,-0.08837629177017584,-0.046783874479357154,0.006307839539225336,-0.13108641380227218,11.8125,-23.475,-26.8875,-76.0,-80.0,-86.0,-85.0,-83.0,-80.0,-89.0,-91.0,-74.0,-84.0,-92.0,-89.0,-93.0,-92.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
160,04:51:11:53,NaN,7.7631578947368425,10.8,-0.2484417979336524,0.7633315408713323,-0.09608884812572616,-0.02794210263702233,0.009187475987748026,-0.18221813988737443,11.26875,-24.056252,-26.718752,-76.0,-80.0,-86.0,-85.0,-83.0,-80.0,-89.0,-91.0,-74.0,-84.0,-92.0,-89.0,-93.0,-92.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
161,04:51:11:70,NaN,7.905263157894737,10.8,-0.23326937339084075,0.7629213286015327,-0.10040803433118287,-0.008388131879723069,0.010210432846465195,-0.24297805997000696,9.618751,-25.10625,-25.9125,-76.0,-80.0,-86.0,-85.0,-83.0,-80.0,-89.0,-91.0,-74.0,-84.0,-92.0,-89.0,-93.0,-92.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
162,04:51:11:87,NaN,8.047368421052632,10.8,-0.22463865723715815,0.7559404132467497,-0.0974665830245184,0.011048821357982573,0.009007915473617569,-0.3142030775775442,8.925,-24.112501,-23.587502,-76.0,-80.0,-86.0,-85.0,-83.0,-80.0,-89.0,-91.0,-74.0,-84.0,-92.0,-89.0,-93.0,-92.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
163,04:51:12:04,NaN,8.189473684210526,10.8,-0.22069447224500804,0.739616106804581,-0.08549929157699877,0.029321623913503903,0.005474413823181895,-0.3958071014479354,9.712501,-26.737501,-23.2875,-76.0,-80.0,-86.0,-85.0,-83.0,-80.0,-89.0,-91.0,-74.0,-84.0,-92.0,-89.0,-93.0,-92.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
164,04:51:12:21,NaN,8.33157894736842,10.8,-0.21905908142542346,0.7134704845139908,-0.06487946854348121,0.04554498996047932,-0.00028691050134433554,-0.4863095322308622,9.8625,-26.8875,-22.612501,-76.0,-80.0,-86.0,-85.0,-83.0,-80.0,-89.0,-91.0,-74.0,-84.0,-92.0,-89.0,-93.0,-92.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
165,04:51:12:38,NaN,8.473684210526315,10.8,-0.21755339228749485,0.6784258866100656,-0.0375104278562038,0.05942678653555756,-0.008066070849321389,-0.582681578421304,12.243751,-26.868752,-22.95,-76.0,-80.0,-86.0,-85.0,-83.0,-80.0,-89.0,-91.0,-74.0,-84.0,-92.0,-89.0,-93.0,-92.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
166,04:51:12:55,NaN,8.61578947368421,10.8,-0.21482975309227925,0.6354694473330711,-0.007365852978098486,0.07128496944943974,-0.017657908151758595,-0.6802821937237132,11.887501,-23.5125,-22.9125,-76.0,-80.0,-86.0,-85.0,-83.0,-80.0,-89.0,-91.0,-74.0,-84.0,-92.0,-89.0,-93.0,-92.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
167,04:51:12:72,NaN,8.757894736842106,10.8,-0.2107396985861301,0.5860793057114029,0.019918285673452583,0.08164212844032705,-0.028802819084157664,-0.772871841707451,14.212501,-21.018751,-22.893751,-76.0,-80.0,-86.0,-85.0,-83.0,-80.0,-89.0,-91.0,-74.0,-84.0,-92.0,-89.0,-93.0,-92.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
168,04:51:12:81,11.0,8.9,10.8,-0.20648746336471813,0.5335930000786344,0.03886107804917286,0.09100626309199318,-0.04097602547989669,-0.8528962381129008,15.675,-22.7625,-22.9125,-76.0,-80.0,-86.0,-85.0,-83.0,-80.0,-89.0,-91.0,-74.0,-84.0,-92.0,-89.0,-93.0,-92.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
169,04:51:12:89,NaN,8.9,10.631250000000001,-0.2046287314065432,0.4832314412760058,0.04608858627823,0.09986301529222791,-0.05324493766289327,-0.9121353916555883,18.1875,-21.13125,-22.40625,-76.0,-80.0,-86.0,-85.0,-83.0,-80.0,-89.0,-91.0,-74.0,-84.0,-92.0,-89.0,-93.0,-92.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
170,04:51:13:03,NaN,8.9,10.4625,-0.20828345392850267,0.4405147848988336,0.04141218952848095,0.10850603270452627,-0.06421850461531393,-0.9427959648488162,19.59375,-17.025002,-24.187502,-76.0,-80.0,-86.0,-85.0,-83.0,-80.0,-89.0,-91.0,-74.0,-84.0,-92.0,-89.0,-93.0,-92.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
171,04:51:13:18,NaN,8.9,10.293750000000001,-0.21911379800021324,0.409772767680178,0.027101820531976475,0.11696700235862892,-0.0721409817574744,-0.9392150733558738,20.8125,-11.025001,-26.437502,-76.0,-80.0,-86.0,-85.0,-83.0,-80.0,-89.0,-91.0,-74.0,-84.0,-92.0,-89.0,-93.0,-92.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
172,04:51:13:32,NaN,8.9,10.125,-0.23552776185030025,0.3937985789208564,0.005941936802019877,0.12514151245282068,-0.07544340435801349,-0.8998469192272192,18.393751,-5.0625,-27.393751,-76.0,-80.0,-86.0,-85.0,-83.0,-80.0,-89.0,-91.0,-74.0,-84.0,-92.0,-89.0,-93.0,-92.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
173,04:51:13:49,NaN,8.9,9.95625,-0.2532445285568554,0.3938612580943955,-0.019772724035231,0.13270051146668407,-0.07354524109108383,-0.8284348031809576,15.843751,1.6125001,-27.000002,-76.0,-80.0,-86.0,-85.0,-83.0,-80.0,-89.0,-91.0,-74.0,-84.0,-92.0,-89.0,-93.0,-92.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
174,04:51:13:67,NaN,8.9,9.787500000000001,-0.2682533199513809,0.4094792381734751,-0.04790184670303923,0.13892328930571857,-0.06703188001506846,-0.7333096473720926,13.63125,6.24375,-26.1375,-76.0,-80.0,-86.0,-85.0,-83.0,-80.0,-89.0,-91.0,-74.0,-84.0,-92.0,-89.0,-93.0,-92.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
175,04:51:13:85,NaN,8.9,9.61875,-0.27944339792081674,0.43846471098461015,-0.07583066009630292,0.14293458804773823,-0.057156600623543975,-0.6248646477623926,14.718751,7.275,-26.94375,-76.0,-80.0,-86.0,-85.0,-83.0,-80.0,-89.0,-91.0,-74.0,-84.0,-92.0,-89.0,-93.0,-92.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
176,04:51:14:01,NaN,8.9,9.450000000000001,-0.28857678685459814,0.477401612363074,-0.10016424677421058,0.1441460947234231,-0.04539125128836207,-0.5127205375205874,15.656251,8.043751,-28.931252,-76.0,-80.0,-86.0,-85.0,-83.0,-80.0,-89.0,-91.0,-74.0,-84.0,-92.0,-89.0,-93.0,-92.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
177,04:51:15:26,NaN,8.9,9.281250000000002,-0.2984072932930059,0.5223193981204062,-0.11736125481871021,0.14238999281090053,-0.033141206543511006,-0.40420457291900397,17.025002,5.925,-34.3875,-78.0,-87.0,-79.0,-85.0,-90.0,-80.0,-93.0,-91.0,-77.0,-88.0,-93.0,-92.0,-93.0,-91.0,-88.0,-92.0,-95.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
178,04:51:15:43,NaN,8.9,9.1125,-0.31111105774048153,0.5693305294107672,-0.12520447523544237,0.1377826267399807,-0.021499267850460805,-0.3042003320675038,15.468751,5.49375,-35.381252,-78.0,-87.0,-79.0,-85.0,-90.0,-80.0,-93.0,-91.0,-77.0,-88.0,-93.0,-92.0,-93.0,-91.0,-88.0,-92.0,-95.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
179,04:51:15:60,NaN,8.9,8.943750000000001,-0.3280522808973105,0.6153952096092035,-0.12361631754956263,0.13056032637751663,-0.01113345073778575,-0.21553507162466076,14.3625,4.7625003,-35.4,-78.0,-87.0,-79.0,-85.0,-90.0,-80.0,-93.0,-91.0,-77.0,-88.0,-93.0,-92.0,-93.0,-91.0,-88.0,-92.0,-95.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
180,04:51:15:77,NaN,8.9,8.775000000000002,-0.3500868697681269,0.6591402211472505,-0.11354478030874547,0.12102008229237284,-0.0023123672408565917,-0.13954750604049368,13.950001,5.8875003,-32.90625,-78.0,-87.0,-79.0,-85.0,-90.0,-80.0,-93.0,-91.0,-77.0,-88.0,-93.0,-92.0,-93.0,-91.0,-88.0,-92.0,-95.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
181,04:51:15:95,NaN,8.9,8.606250000000001,-0.3773278543827208,0.7003385676057432,-0.09540739415536305,0.10965366477657036,0.0049728322124347035,-0.0767186565522829,14.400001,3.2812502,-34.256252,-78.0,-87.0,-79.0,-85.0,-90.0,-80.0,-93.0,-91.0,-77.0,-88.0,-93.0,-92.0,-93.0,-91.0,-88.0,-92.0,-95.0,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
